cla_id,cla_Name,exam_number,exam_numname,exam_type,exam_sdate,mes_TestID,mes_StudentID,mes_Total_Score
938,白-高一(05),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16089,665.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16089,442.0
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16089,132.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16089,617.5
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16089,134.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16089,263.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149350,16089,730.5
938,白-高一(05),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16100,705.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16100,416.5
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16100,131.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16100,639.0
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16100,135.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16100,269.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149404,16100,651.0
938,白-高一(05),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16105,685.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16105,431.5
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16105,131.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16105,582.0
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16105,119.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16105,241.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149404,16105,570.5
938,白-高一(05),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16106,611.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16106,461.0
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16106,131.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16106,665.5
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16106,130.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16106,258.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149314,16106,714.5
938,白-高一(05),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16112,716.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16112,431.0
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16112,129.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16112,627.5
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16112,125.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16112,264.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149440,16112,674.5
938,白-高一(05),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16117,677.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16117,426.5
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16117,131.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16117,673.5
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16117,132.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16117,252.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149440,16117,740.0
938,白-高一(05),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16127,728.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16127,428.5
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16127,128.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16127,656.5
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16127,116.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16127,237.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149314,16127,700.5
938,白-高一(05),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16128,683.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16128,414.0
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16128,129.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16128,605.5
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16128,131.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16128,270.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149440,16128,632.5
938,白-高一(05),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16147,661.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16147,359.5
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16147,128.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16147,591.0
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16147,133.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16147,261.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149440,16147,591.0
938,白-高一(05),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16148,641.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16148,408.0
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16148,130.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16148,593.5
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16148,130.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16148,250.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149422,16148,628.5
938,白-高一(05),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16158,648.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16158,393.5
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16158,129.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16158,629.5
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16158,121.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16158,253.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149350,16158,623.0
938,白-高一(05),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145354,16162,649.0
938,白-高一(05),304,2018-1学期期中考试,2,2018/11/5 0:00,145702,16162,125.0
938,白-高一(05),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146760,16162,528.5
938,白-高一(05),306,2018-1考查课总评,18,2019/1/3 0:00,147163,16162,114.0
938,白-高一(05),307,2018-1学期期末考试,3,2019/1/22 0:00,147996,16162,257.0
938,白-高一(05),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149242,16162,512.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15460,563.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15460,404.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15460,124.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15460,592.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15460,132.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15460,252.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149441,15460,624.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15467,650.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15467,437.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15467,131.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15467,625.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15467,134.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15467,262.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149441,15467,682.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15470,685.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15470,436.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15470,132.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15470,743.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15470,133.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15470,215.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149369,15470,781.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15480,768.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15480,438.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15480,135.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15480,689.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15480,135.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15480,253.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149387,15480,743.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15495,740.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15495,410.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15495,132.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15495,635.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15495,135.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15495,269.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149441,15495,655.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15496,681.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15496,422.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15496,132.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15496,685.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15496,134.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15496,249.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149333,15496,722.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15508,727.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15508,487.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15508,128.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15508,691.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15508,127.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15508,255.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149315,15508,759.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15509,735.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15509,458.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15509,135.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15509,685.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15509,135.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,148015,15509,255.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149423,15509,747.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15523,738.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15523,435.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15523,133.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15523,695.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15523,135.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15523,263.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149333,15523,725.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15525,737.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15525,428.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15525,132.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15525,649.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15525,132.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15525,257.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149441,15525,692.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15543,700.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15543,425.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15543,133.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15543,672.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15543,135.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15543,252.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149333,15543,756.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15548,742.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15548,454.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15548,132.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15548,727.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15548,135.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15548,264.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149315,15548,747.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15565,757.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15565,432.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15565,130.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15565,682.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15565,135.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15565,272.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149333,15565,706.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15567,719.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15567,405.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15567,129.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15567,613.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15567,134.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15567,261.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149333,15567,640.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15573,660.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15573,431.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15573,133.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15573,671.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15573,133.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15573,254.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149351,15573,712.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15574,721.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15574,409.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15574,124.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15574,556.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15574,123.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15574,245.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149441,15574,554.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15588,597.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15588,421.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15588,130.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15588,613.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15588,134.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15588,261.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149315,15588,713.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15609,699.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15609,431.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15609,134.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15609,697.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15609,135.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15609,264.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149441,15609,766.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15610,752.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15610,425.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15610,133.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15610,721.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15610,135.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15610,252.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149333,15610,768.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15611,763.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15611,463.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15611,125.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15611,679.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15611,116.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15611,230.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149315,15611,736.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15613,702.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15613,440.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15613,134.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15613,742.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15613,134.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,148015,15613,257.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149441,15613,801.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15623,782.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15623,448.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15623,134.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15623,675.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15623,134.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15623,266.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149441,15623,716.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15636,725.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15636,458.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15636,132.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15636,651.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15636,133.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15636,257.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149315,15636,752.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,15640,727.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,15640,420.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,15640,126.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,15640,554.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,15640,126.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,15640,250.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149315,15640,634.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16082,634.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,16082,425.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,16082,131.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,16082,606.0
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,16082,134.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,16082,261.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149423,16082,646.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16085,665.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,16085,451.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,16085,133.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,16085,684.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,16085,132.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,16085,236.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149405,16085,703.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16086,715.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,16086,425.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,16086,126.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,16086,659.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,16086,132.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,16086,241.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149315,16086,676.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16087,702.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,16087,473.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,16087,131.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,16087,674.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,16087,133.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,16087,255.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149387,16087,731.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16090,722.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,16090,433.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,16090,129.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,16090,703.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,16090,135.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,16090,256.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149315,16090,732.5
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16091,737.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,16091,433.0
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,16091,128.0
939,白-高一(06),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146761,16091,649.5
939,白-高一(06),306,2018-1考查课总评,18,2019/1/3 0:00,147164,16091,127.0
939,白-高一(06),307,2018-1学期期末考试,3,2019/1/22 0:00,147997,16091,242.0
939,白-高一(06),308,	2018学年第一学期期末总评,5,2019/1/26 0:00,149369,16091,679.0
939,白-高一(06),300,2018-2019新高一7月测试,19,2018/7/1 0:00,144402,16094,678.0
939,白-高一(06),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145355,16094,432.5
939,白-高一(06),304,2018-1学期期中考试,2,2018/11/5 0:00,145703,16094,127.0
