cla_id,cla_Name,mes_sub_id,mes_sub_name,exam_number,exam_numname,exam_type,exam_sdate,mes_TestID,mes_StudentID,mes_Score
906,白-高二(06),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143513,14877,-2
906,白-高二(06),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143513,14879,-2
932,东-高一(07),8,地理,000300,2018-2019新高一7月测试,19,2018/7/1 00:00:00,144424,16063,-2
907,白-高二(07),1,语文,000285,2017学年度第一学期平时成绩1,4,2017/11/23 00:00:00,137846,14037,-2
921,高三(01),59,技术,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144580,14340,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,13953,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,13986,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,13988,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,13993,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14016,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14045,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14064,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14069,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14075,-2
916,高三(02),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139403,14100,-2
916,高三(02),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139403,14110,-2
916,高三(02),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139403,14114,-2
916,高三(02),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139403,14128,-2
916,高三(02),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139403,14133,-2
916,高三(02),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139403,14145,-2
916,高三(02),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139403,14181,-2
916,高三(02),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139403,14302,-2
916,高三(02),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139403,14344,-2
916,高三(02),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139403,14371,-2
916,高三(02),17,政治,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139345,13963,-2
916,高三(02),17,政治,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139345,13965,-2
916,高三(02),17,政治,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139345,14040,-2
916,高三(02),17,政治,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139345,14133,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14053,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14054,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14130,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14156,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14168,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14179,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14246,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14247,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14259,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14267,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14287,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14288,-2
917,高三(03),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139452,14305,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14097,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14123,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14156,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14168,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14207,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14246,-2
925,高三(10),2,数学,000285,2017学年度第一学期平时成绩1,4,2017/11/23 00:00:00,137840,14185,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14249,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14259,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14288,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14290,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14315,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14321,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14337,-2
917,高三(03),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139440,14339,-2
917,高三(03),6,生物,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139428,14305,-2
921,高三(01),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,13962,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,13968,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14053,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14066,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14068,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14095,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14097,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14106,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14112,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14123,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14130,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14156,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14159,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14168,-2
918,高三(04),9,体育,000286,2017-1学期考察科目总评,5,2018/1/11 00:00:00,138458,14064,-3
925,高三(10),9,体育,000286,2017-1学期考察科目总评,5,2018/1/11 00:00:00,138465,13564,-3
925,高三(10),9,体育,000286,2017-1学期考察科目总评,5,2018/1/11 00:00:00,138465,14239,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14084,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14091,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14099,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14107,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14122,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14126,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14191,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14208,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14223,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14232,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14234,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14236,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14240,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14266,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14270,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14276,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14278,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14279,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14286,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14293,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14296,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14299,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14301,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14307,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14319,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14320,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14349,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14352,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14364,-2
918,高三(04),7,历史,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144627,14368,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,13953,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,13970,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,13986,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,13988,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,13993,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14016,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14045,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14064,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14075,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14091,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14099,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14103,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14107,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14126,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14157,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14191,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14208,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14223,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14234,-2
918,高三(04),8,地理,000301,2018学年第一学期高三十校联考,7,2018/9/20 00:00:00,144615,14236,-2
924,高三(06),59,技术,000287,2017学年度第一学期平时成绩2,22,2018/1/21 00:00:00,139109,13685,-2
920,高三(08),9,体育,000286,2017-1学期考察科目总评,5,2018/1/11 00:00:00,138460,14360,-3
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14524,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14536,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14570,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14579,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14588,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14618,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14651,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14654,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14655,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14658,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14717,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14719,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14728,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14734,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14813,-2
907,白-高二(07),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143562,14839,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14549,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14579,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14588,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14637,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14655,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14658,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14674,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14683,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14697,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14764,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14772,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14804,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14823,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14834,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14849,-2
907,白-高二(07),5,化学,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143550,14855,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14037,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14524,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14547,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14549,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14570,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14575,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14576,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14601,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14637,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14651,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14654,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14674,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14680,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14697,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14711,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14717,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14719,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14735,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14764,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14774,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14804,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14823,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14834,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14839,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14840,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14174,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14179,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14183,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14187,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14202,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14207,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14209,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14210,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14249,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14252,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14257,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14260,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14267,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14290,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14295,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14305,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14315,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14321,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14327,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14337,-2
917,高三(03),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139416,14339,-2
921,高三(01),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,13962,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,13968,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14054,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14066,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14068,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14082,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14095,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14106,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14112,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14130,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14159,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14174,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14183,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14187,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14202,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14207,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14209,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14210,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14247,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14249,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14252,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14257,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14267,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14287,-2
917,高三(03),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139404,14295,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14842,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14850,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14855,-2
907,白-高二(07),7,历史,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143526,14878,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14037,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14525,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14536,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14547,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14570,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14571,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14575,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14576,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14601,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14637,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14680,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14691,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14711,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14719,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14735,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14772,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14774,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14804,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14813,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14834,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14840,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14842,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14850,-2
907,白-高二(07),8,地理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143514,14878,-2
908,白-高二(08),4,物理,000299,2017学年第二学期期末总评,5,2018/7/1 00:00:00,143563,14518,-2
